0	4.95610891794786
4E-7	4.95610891794786
8E-7	4.95111686643213
1.2E-6	4.95111686643213
1.6E-6	4.9461248149164
2E-6	4.9461248149164
2.4E-6	4.9461248149164
2.8E-6	4.94113276340067
3.2E-6	4.94113276340067
3.6E-6	4.93614071188495
4E-6	4.93614071188495
4.4E-6	4.93114866036922
4.8E-6	4.93114866036922
5.2E-6	4.93114866036922
5.6E-6	4.92615660885349
6E-6	4.92615660885349
6.4E-6	4.92116455733776
6.8E-6	4.91617250582203
7.2E-6	4.9111804543063
7.6E-6	4.9111804543063
8E-6	4.90618840279058
8.4E-6	4.90618840279058
8.8E-6	4.90618840279058
9.2E-6	4.89620429975912
9.6E-6	4.89620429975912
1E-5	4.89121224824339
1.04E-5	4.89121224824339
1.08E-5	4.89121224824339
1.12E-5	4.88622019672766
1.16E-5	4.88122814521194
1.2E-5	4.88122814521194
1.24E-5	4.87623609369621
1.28E-5	4.87124404218048
1.32E-5	4.86625199066475
1.36E-5	4.86625199066475
1.4E-5	4.86125993914902
1.44E-5	4.86125993914902
1.48E-5	4.85127583611757
1.52E-5	4.85127583611757
1.56E-5	4.84628378460184
1.6E-5	4.84129173308611
1.64E-5	4.84129173308611
1.68E-5	4.83629968157038
1.72E-5	4.83130763005465
1.76E-5	4.82631557853892
1.8E-5	4.82631557853892
1.84E-5	4.8213235270232
1.88E-5	4.81633147550747
1.92E-5	4.81133942399174
1.96E-5	4.80634737247601
2E-5	4.80634737247601
2.04E-5	4.80135532096028
2.08E-5	4.79137121792883
2.12E-5	4.79137121792883
2.16E-5	4.7863791664131
2.2E-5	4.7863791664131
2.24E-5	4.78138711489737
2.28E-5	4.77639506338164
2.32E-5	4.77140301186591
2.36E-5	4.76641096035019
2.4E-5	4.76141890883446
2.44E-5	4.75642685731873
2.48E-5	4.751434805803
2.52E-5	4.74644275428727
2.56E-5	4.74145070277154
2.6E-5	4.74145070277154
2.64E-5	4.73645865125582
2.68E-5	4.72647454822436
2.72E-5	4.72647454822436
2.76E-5	4.72148249670863
2.8E-5	4.7164904451929
2.84E-5	4.71149839367718
2.88E-5	4.70650634216145
2.92E-5	4.69652223912999
2.96E-5	4.69652223912999
3E-5	4.69153018761426
3.04E-5	4.68653813609853
3.08E-5	4.67655403306708
3.12E-5	4.67655403306708
3.16E-5	4.67156198155135
3.2E-5	4.66656993003562
3.24E-5	4.65658582700416
3.28E-5	4.65658582700416
3.32E-5	4.65159377548844
3.36E-5	4.64660172397271
3.4E-5	4.63661762094125
3.44E-5	4.63162556942552
3.48E-5	4.6266335179098
3.52E-5	4.62164146639407
3.56E-5	4.61664941487834
3.6E-5	4.61165736336261
3.64E-5	4.60666531184688
3.68E-5	4.59668120881543
3.72E-5	4.5916891572997
3.76E-5	4.58669710578397
3.8E-5	4.58170505426824
3.84E-5	4.57671300275251
3.88E-5	4.57172095123678
3.92E-5	4.56672889972106
3.96E-5	4.5567447966896
4E-5	4.55175274517387
4.04E-5	4.54676069365814
4.08E-5	4.54176864214242
4.12E-5	4.53677659062669
4.16E-5	4.52679248759523
4.2E-5	4.5218004360795
4.24E-5	4.51680838456377
4.28E-5	4.50682428153232
4.32E-5	4.50183223001659
4.36E-5	4.49684017850086
4.4E-5	4.49184812698513
4.44E-5	4.4868560754694
4.48E-5	4.47687197243795
4.52E-5	4.47187992092222
4.56E-5	4.46688786940649
4.6E-5	4.46189581789076
4.64E-5	4.45690376637503
4.68E-5	4.44691966334358
4.72E-5	4.43693556031212
4.76E-5	4.43194350879639
4.8E-5	4.42695145728067
4.84E-5	4.41696735424921
4.88E-5	4.41197530273348
4.92E-5	4.40698325121775
4.96E-5	4.3969991481863
5E-5	4.39200709667057
5.04E-5	4.38701504515484
5.08E-5	4.38202299363911
5.12E-5	4.37203889060766
5.16E-5	4.36704683909193
5.2E-5	4.3620547875762
5.24E-5	4.35207068454474
5.28E-5	4.34707863302901
5.32E-5	4.34208658151329
5.36E-5	4.33210247848183
5.4E-5	4.32211837545037
5.44E-5	4.31213427241892
5.48E-5	4.31213427241892
5.52E-5	4.30215016938746
5.56E-5	4.292166066356
5.6E-5	4.28717401484028
5.64E-5	4.28218196332455
5.68E-5	4.27219786029309
5.72E-5	4.26720580877736
5.76E-5	4.25722170574591
5.8E-5	4.25222965423018
5.84E-5	4.24723760271445
5.88E-5	4.23725349968299
5.92E-5	4.22726939665154
5.96E-5	4.21728529362008
6E-5	4.21229324210435
6.04E-5	4.20730119058862
6.08E-5	4.19731708755717
6.12E-5	4.18733298452571
6.16E-5	4.18234093300998
6.2E-5	4.17235682997853
6.24E-5	4.1673647784628
6.28E-5	4.15738067543134
6.32E-5	4.15238862391561
6.36E-5	4.14240452088416
6.4E-5	4.13741246936843
6.44E-5	4.1324204178527
6.48E-5	4.11744426330551
6.52E-5	4.11245221178979
6.56E-5	4.10246810875833
6.6E-5	4.0974760572426
6.64E-5	4.08749195421115
6.68E-5	4.07750785117969
6.72E-5	4.07251579966396
6.76E-5	4.0625316966325
6.8E-5	4.05753964511678
6.84E-5	4.04755554208532
6.88E-5	4.04256349056959
6.92E-5	4.03257938753814
6.96E-5	4.02259528450668
7E-5	4.01760323299095
7.04E-5	4.00761912995949
7.08E-5	4.00262707844377
7.12E-5	3.98765092389658
7.16E-5	3.98265887238085
7.2E-5	3.9726747693494
7.24E-5	3.96768271783367
7.28E-5	3.95769861480221
7.32E-5	3.94771451177076
7.36E-5	3.9377304087393
7.4E-5	3.93273835722357
7.44E-5	3.92275425419211
7.48E-5	3.91277015116066
7.52E-5	3.9027860481292
7.56E-5	3.89779399661347
7.6E-5	3.88780989358202
7.64E-5	3.87782579055056
7.68E-5	3.8678416875191
7.72E-5	3.86284963600338
7.76E-5	3.85286553297192
7.8E-5	3.84288142994046
7.84E-5	3.83289732690901
7.88E-5	3.82790527539328
7.92E-5	3.81792117236182
7.96E-5	3.80793706933036
